text,label
chnya 7keyet kafon kallek tla3 sa7ar ya3mel fel la magie noir howa bidou fi darou lotf ye rabi 3bed chwoslet ta3mel 3le khater el flouss w chohra ya lteef sa7ar ydour fel bled w zid 7atinou fe télé rabi yoltef bel bled wallah,1
3lachkoun tktheb eli 3tathoulek ca 30mrek kemel mahlemtech bih mochmochkok snin wetir enti w hezbek,2
bari nik omok nebli bou 3asba,1
chmata fikom,2
la ab9a i5deme hata reusltata negative,1
si slim a7na 3andna fik thi9a kbira,1
madazethoulou ken hia bechibatl et9a7bich wesar9a mte3ou,2
oumourna hathika enti e5dem 3lé rou7ek wa7na n3abrou 3la rwé7na w lefri9i rahi mté3na a7na ok w ta7ana li la7sou rahou maydoumilkomich w n7ib nwaslou 7aja ili ken mich na7ana fi i3tisam fi parc rahou matna7ach atrous w ken a7na l n7arbou 3ala club w mahich mzia w ili yonkor 7aja n9olou bara imchi nikomik sèhla yèser viva ca viva dodger s,2
trop trop belle,1
tbrklhh 3likk we mchlh 3likk,1
lol ili ihb hom ihot like,1
kolna m3a montasar,1
5raa 3lihom,2
betawfik si slim et bon ramadhon,1
kaad tetmenyek ala ennes winti abled w amset mafemmech,2
sbé7 ennour l a7la slim,1
allah yerhim weldin weldikjusqua la fin du monde hekka errjel wella laweh wallahi stabchirt bik el khir ye wejh el khir,1
ahh 3sall mabroukk mes amrr,1
khdheet succès kbal wakt ha ltrack khaletna nestanew f haja kbira par contre produit ady alokher 10 btw keep going crack,1
c grave wellah,2
slim erye7i ma ye5ethech fi 5atrek men kam ha frou5 w tsayeb ejam3eya menés ekol to8lot w jam3eya fi 7aja lik tawa akther men 9bam,2
leblet bal3etaha,2
allah homa eskon fi tonis ente arham rahimin,1
bara al9a 9asa 9araha w a5tak ml8na,2
ta7ya touness b ness eli t3ani w nsetha el agahni mé rabi y3awdelhom,1
aho klém chba3na menno wis7i7 ijibo rabi,1
rabi maak khawla,1
oy oy oy malla benna,1
rabi yachfih w i3afih w alah laymaredh 7ad,1
makhyab manthrou,2
ya lotfi 5min ta3mil talla 3al 7ammem fil wataniya w taw tirja3 labes,1
raj3olna ben ali w golo caméra cacher,0
la 7ayata m3a ya2s tet3alem,2
boite d eau evian hh 9a3dine ychej3ou istihlek el mantouj tounsi w 3bed el tawa yetmennew tkoun 3andhom sebbela,1
ti la ya amine clubistino hathom fato t7in min 8adi min lihod li san3ohom li borgiba li shiboub w bitbi3a izin w laila w il midib la7laybi hatha moush t7in hathi wabna,2
haka thlaamet lgrouda ki 9araanethom bel mnaykin hekom,2
9adachkom mnaykine ya zanatir dima tsaf9ou w thalelou wmakomech fahmine chay,2
rakom bach thablouh echa3ab kol wa7ed yejbad lih hh,2
ya bayyouta klay karkrek,2
tro belle,1
si slim echkawlek wallahi yesthek lefta minnek ennejmou ne3mloulou hefl istikbel wen3ewnouh,2
mazel fik wajeh w te7ki bravo,2
kol 3am ou inti bi 5ir,1
k7ab mte3 zebii,2
hh mnaykin mordha betaraji,2
hahahaha mela dnadik w l7awin 3a9d hom slim riahi hahahaha domton 3o9da ya bheym aidk mabrouk si slim ya 9ahrhom,2
hh ty a7me ru7kem,2
enfin kkinaa haja tosleh bravo,1
ma gni fique,1
brabi ya si slim dez faztek w badel logo 7otou ca tv chmata brabi,1
7keyit 3a9liya men 7wemna echa3biya,1
nechallahh zina riahi,1
si bettaib enta ousted kbir rabbi maak,1
ataw iji lmarzougi ia3tina flous lpetrol chwaia sabr,1
lmel la yasna3 sa3ada d,2
jaridat achorok layasat laha mohima 5ayra id5al ala5bar elkathiba fala tosadikoha,2
3amm azregg 3linaa,2
rabi yt9bl nchala,1
sarra se7i7 le7kaya aya ya3tik 3assba ya raiess el jomhouriet el banane,2
chbiha ettounsiya 9assit,1
hamd 3la slamtek rabi yfadhelhalek,1
infospotunisie aime ça hh,2
hh ya slim louca ye7bik barcha hh,2
bras omek ya si slim mat5lich a3daàna y7arbouna bisla7na zzou,1
chwaya choufli hall hahahaha,1
anè nèdma 3la tasweti lik tawa bèch tit7alif m3a nidè2 tounisse kèn mafibèlikch aghlabiyite il sawtoulik min nahdha ama allah ghalibe,2
dima m3alem w inchallah zina ya rab,1
mbrok 3likom,1
bravo slim nchallah marbouha,1
enchalah kol 3am weni 7aya b5er,1
5iit a3leya,2
wolf what truth u r talking about,2
mela tahanit slim hh,2
il merite,1
saybou errajel yekhdem à la rouhou wetlheou bettinmia khir likom,2
bravo si slip,1
sila7ehom enifa9 lata5af facha3bou ya3rifouhom li menka ta7iyatou ta9dir,2
bravoo love u guys,1
theb tasma3 slim ryehi far5,2
dima sem7a lmouhm enty mrta7aa,1
allah yarhmou zgaw,1
zaab o ty habtolna lparole,2
lechanter kouki kanzari nn ya3koubi oui,2
tfarrej les abdos s7a7,1
m3alem y slim,1
oui inja7,1
avenir tunis tnajem tchoufou men passé club we rabbi m3ah,1
federation ta7ana,2
az i feat a l a cash seriously,2
thbl khawla,1
abonnement enceinte men ywaliw wel carte d adhésion ma3néha twali barcha barcha t7ébou traj3ou rjél 3marha fou9 el w sné torse nu fel virage ou quoi haka bch ta9dhiw 3al 3onf bizarre,2
a7na m3ak si slim,1
324k w k like chmeta fi barcha nes,2
khawla 3zizti ma7lik,1
bravo ya m3allem w mabrouk 3alina reb7 lyoum tv7 ta7ana ya3tehom 3asba 3ana patron esmou slim rie7i mech enikelkom omkom ya ta7ana,1
ses vrais sawt ilmara 3awra cheb bachir il3b il3b ya bachir ou jmhour m3ak bravo bon courage,1
baya ya baya 5sara fik ismek ama 7sibek rabi,2
mallem wallah,1
ane men kebli wnswet lislim lem3alm,1
brabi y a slim,1
bech nemchiw lel kasba wtaw tchoufou el 3ardh,1
tfadlika behia normal,1
3sba like wle tounes w libya zok omk enta wle mndher eli kifak hajajtou zboban men hal blde 9a7ba tfouh 3lik,2
bekitini rabbi yarahmou,2
rabi m3ana wem3a jaychna ou 2amena kol yed wahda ltounesna el8alya,1
t9aren fi ksar helal bi mazembi ha ha ha 9alek jabou iha9 iha9,2
merc6 slim riahi,1
sa7a vipa,1
thib c a sellekhelleha ma fifa,1
harbaoui sakker hadda fi jalghtek 9atlou kbarat w sgharat w sere9 sre9lek men maktoubek wala 7adhra m3ah ki sre9 manadher w bheyem,2
mel5er belahi jabou oficiel fil lclub w idkom fil tasso w badel 3lina s7an,2
c la fin pd,1
le 3ad hakka khrou fih,2
hatha houwa sehih,1
oh jaw ghodwa alf min jomhour l étoile y3aytou slim riyahi far5 chkoun w fi rades forza ess,2
sama7ni 9arar f balstou homa mahom illa mowathfin k nas el kol erkib el car w ella 5outh taxi yezinza m sar9a,0
salmeni 3el bajbouj y3chiri,0
rabbi m3ak ya patron al kilabo tanba7 wal 9afila tasir,1
jebetou lrou7he hiye dime tinbizz fi ness wtadh7ek 3lihoum testehil,2
mais 5rouje bassem lmehri tetsama 5sara pt final w nchala n7ebou 5edma 3la 9a3da ya patron,1
mafhemtech chto9sod biha hedha w hedhihi ya3ni hedhouma mayest7a9oouch nenta5bouhom c est ça aaleh si8et ta79ir li testa3mel fihaa vraiment semi kont te3jebni mais twaa pff bizarre mahou aandek 7a9 ta5tar li t7ebb c un avis w un choix mais ma8ir ta79ir w zeda indépendamment les croyances religieuses,2
ines bdete il 5edma wa7na il tawa mabdina,2
faddiit mil liklem,2
enchalah 3am mabrouk lel kol clubiste,1
alah yarhamo,1
baathtlek messages ala l page mteek si slim aalech metjewebnich rabi yehdik,1
t3ich ya slouma,1
eli y7eb sanfara w gati ydez aboné f chaîne mte3i,1
mahelkk ye zebii taw 3jebtnii,1
on est tous avec toi ya slim,1
ya fechel,2
tayeb djabou ess sayė hay habtet,0
ech hal bhema mta3 zebbi,2
dhay3et ma7rous maya le9souri l7akim morjan bhima fideha l7ekma mala mahezel,2
d9i9a 16 9alet mch tfol eli wba3d 9sat 3al jomla,2
en kenet touness moust9ela belf3el enjmou ne3rfouha men el7kom 3la hatha esefel,2
ness bekri guallou,0
bourjoulaya masata,2
elli ya3mel fel e8tiyelet hethi lezmou yet7aseb,2
hh 7nina ena bidi 7nin w galbi abyedh,1
l bled eli bech to7kemha nahda blech biha 5ir,2
ti bara nayek dima ta7chi fih ye sera9,2
far5 chkoun hwahahahaha,2
rabi m3ak slim w a7na les clubistya es7a7 m3ak fi sarra3 we tharra3 w ca rahi ghalia 3lina,1
la taltafitou aljimal linouba7 alkilab hedhom yakrhou ca la akther wala a9al ekhdem 3la rouhek wcha3b lghaliya m3ak,2
tbara3 bzouz miliarat men flous elgadhefi li aandek lel amen taw fi jem3a ye9dhou 3al erhab li tahki alih frayji,2
kol 3am w enti b khiir inchallah rabi ma3ak ya slouma,1
ezebi chbeha 9sira,2
billéhi mal9it mata3mel fech bech netfarjou tawa fil watanya w watanya ,2
nhebo baratli w gorbi taw yetsala7 melye,1
chtarhom tabi3 da3ich t7ibhom ynta7rou,1
rabbi meak sallouma,1
klay ya 8oul ejbal ma yhezou ri7,1
3andha l7a9 meriem tawa hathya miss wejha fo9ou zouz kilou maquillage,2
makthar t7inkoum,2
la ma hakkouch hakou khraj ybi3 m3ah hadith faregh wallah,2
si lwefi chaya7lou ri9ou 3a li5ir invité inpecable mais wefi debateur batteur mouch 7asdou 7ata tarif emission télevisé wala jaria noufi ya si wefi,2
nharek zin ya m3alem,1
sali7 thebti degage,2
allah yarhmou il était un gladiateur sur le terrain,1
bien dit slouma winti omik kahba ya omar mziou,1
emission sex bravo lil haika,2
baddel el bureau lkol surtout ennas elli dayra bik rana fchelna whouma esbab,2
bravo klay et bon continuation algérie,1
rabi yechfih wled behi,1
hedhi mahyech page officiel hetha faus compte mais mdhabia nes2lek w ena dima f 7ayra enti fare5 ba8ded meli5er w moch lazem tet8achech a7kilna 3la aslek wallh la3ed ykalmek se7li 5ater enti f din 5ouna mais lfaza l5ayba houwa ennik ma hanitech si ridha 3la slamtou tadh herchi enti sa7eb l3amla w akahou puisque lkarhba lè dharbet tal3et bta3 arbitre mondial sabe9 m3a wadi3 ljari2 kol chy wared,2
ca dawla ama fama emla3biya mayst7a9ouch ykouno fi ca nrb7o n5 sro dima ca dawla,1
7aja bahya,1
ahna manetkhalawech 3lik,1
ta7anet enahda nhar elkol ou homa ilas9ou fetouham lel 3bad ou mouma as9at 5al9 eleh,2
patron nord m3ak chmeta fe sahel forza ca,1
amane batel el rape,2
heyla barchaa,1
admin svp contacte moi,1
rabi m3ak ye si slim,1
dnc ya si slim ken jew mwatnin silyena 3a9lin raw ma sarech hetha lkol w ena m3a tatbi9 l9anoun 7ata ken 3la 9asan re9ab,2
nmout 3alik najla,1
tbarkala zin we 3in,1
les recrutements mchew lil rih max mahouch jey maw yimchi wehed ijibou et sow kif kif chkoun reste mathlouthi je pense pas qu il donner plus billehi chwayya discipline les deux joueurs hata ken jew thibilhom préparation donc thibilhom un mois bech ibenou fil formation,2
stp yousr jawbini nab3thelk w jamais kan raj3ti 3lya stp jawbini,2
y mele5er famech 5edma m3ak slouma mgayna rahi hh,1
hh il bhéma t9attar yazanatir,2
slouma ya king belehi a3mlena ca tv wrata7na men e3lem et7ine,1
labaji lawolou jamhour lefara9ei ma3alabalou,1
5alli blastek el 8irek,2
hada eghtyiel siyassi se sont des minables et des miserables qui ont assasine chokri bel3id tout le peuple tunisien sera chokri bl3id ali laaridh degage on a marre khalliyou tounis lrjell eshah,2
billie 3alouch ta3 tounes,2
mais c quoi ce cirque bordel de merde bled mta3 nammi kathir fiha rabbi ken il rhout,1
mahlah leklam rak kolak fafos rabi yostrak,1
alah yarhem hom,1
rabi mmaak ya si marzouki bellehi sahafa yezziou men kellet lahya maadech tkoulou raiss mouaket,1
aimez ma page ouled jam3itii,1
jaded ldjabou,0
wahra ya slouma,1
ili jey min 3and 5anchour like,0
walah 3almi hh mla sl3a hh viva ca,1
3amel hob 3ziz,2
mele5er ki nchoufou a7deth ch3anbi 3amnewel wel 7adtha eli saret el bera7 nefhmou eli tounes amn mte3ha dh3if,2
walid haw 5ay biiakch,2
jamila mennek patron lool,1
hoda erjalle elli ta3mel 3alihom tounes w rabi ma3ak,1
t7anew ya clubistiya djabou fi ca haw scoup maher haded hamami ben mass3oud ben achour 3abdi bratli alexis chikabala hadriya,2
bravo mortava,1
mabrouk mabrouk mahlekom,1
thanni ya tunes wertahi wraisek slim eriahi el watani el hor howa slahi houwa elli idawili jrahi,1
pff 7keya beyna min mann tw yjidd 3likom hedha hh malla hamm yi9wa 3lik chay n9olilkom ya 3bed mich s7i7a ti 5allito lwadha7 mta3 cab w mchitp pff koorra fizdit,2
bravo mr slim ya présédon,1
rabi m3ana wem3ak wta7ya ca,1
chdakhalha bayya fahmouni,1
hh mala fdhaya7,2
what chnia hak el 8oneya elli bel 3arbi,2
rasmi slim riahi chra riath banor bach nhotoh yjib likoir thay3a ha ha ha,0
la hlow yassir,1
ab3ed bark 3al yassarin w nida2 il n,1
rabi ywaf9ou,1
tawa 3endhom el 7a9 fi ma talebhom ama el 3onef wel hamajiya mahich 7all akid el 7akem mech lgah e3tisam selmi yabda yothrob bel gazz manich ndarbek lel 7akem ama chwaya logique,2
erajel ya7ki 3la regued taw y3ayetlou ama jouaret le club dima mathloumin a7ssen 7aja ya si slim mat5ali 7ata joueur yemchi ou y3ayet lel yest7ak,1
ijme3a tkarkire feha 3lina 9a3dou kene izamrou,2
 56 dbabetha bel 3ra9,2
soraya c est vrai la famille upl a senti ton absence nchallah el mane3 5ir,1
faut trop j aille en tunisie inshaallah,1
quel politique et quel diplomatique 9a3ed testa3mel fiha bech tousel l vos objectif ya slim,2
ti barra ma5ybik w mabehmek mata7chemch 3la rou7ek,2
behiya bravo musica bnina mais désolé mahoush rap w mahoush hip hop bro l9lam mte3ik mwetik ya jenn mais rod belek t9oul rani na3mel fi rap fi tounes 3ana ken aymen radi fidèl l rap w hippie jemla enti kima sanfara w samara w ghirhom andek public yesem3ik w nchlh rabbi m3ak,2
omar ben haj said 3awed machki wejri,2
bravo khedma bhya o qualité tahfouna ama ken jee fyh akther men 1h ken khyr,1
brabi kane fama numrouhe a3toni tanemchiloo rabi 5alike liha we nchlh rabi m3ake ana netbar3dlha,1
billehi lflous lirmithom birrasmi flous walla fake,0
la 7awla wala 9owa ella be allah,2
rana m3aak,1
ca dima fi 9aleb mahma kenet thourouf we tharba eli ma to9telnech t9awina ylzemna net3almou men a5taana we nkarsou majhoudetna l5edmet lefri9i we ya si slim raja3 9araratek we rod belek men elmou7it mta3ek we nchala elmosta9bel ykoun afdel lca we apar haka e7na ma 3cha9nech titrouwet 3cha9na fari9 echa3ab we mahma kenet thourouf teb9a dima fi l9alb i love you ca,1
je te conseil queen of the south,1
alkalam yachhad ilaik aou 3alaik alaf3al tousaddiko ala9wal,1
mil 9orwen respect jenjoon,1
dawla alkilab,2
c est vrai que besem 3indo blasto fi 9loubna elkol ama maslazet club fou9 elkol,1
tounes ga3 khab cheft b3ini,2
m3alem wallahi bsara7a balbouli mayanfa3nech 5amej fi mo5ou,1
koul 3am wa inti be khir,1
alla akal lakaa ma issahah,1
bravo à ce monsieur est samir corrempu par ce système mafieux honte à toi animateur bou dinar,2
ma7lek 7alouma,1
belehi ili yahki 3la dinars yeshil entreneur mte3 équipe mouch raiis dawla,1
el 7léybi i7eb yrajja3 faztou hh forza ca,2
7asitik mouch safya m3ah,2
7ram 3lik yaslim,2
si slim thib taraf sbeb jmaha mehimhoumich ech yamlou hlel wla hram chouf azem taw ikolek kol chey,2
merci aya toucha tanaka al bourjwjiya al mout3afina azawali mahouch trahit rahmit hâta wahid minkom lihada ma3a,2
oui slouma ya m3alem,1
amine ca chnouwa klem mte3 sghar haw to7t men 3ini a3ref chta7ki orzon fi klemek froukh eli kifek houma eli khalewna fi machekel hedhi,2
ena m3ak nchallah rabi ywaf9ik,1
rabbi iwaffak,1
forza 3ca,1
enti insen mridh rabbi yfarej 3lik yjik nhar w toufa floussek,2
hh malla president 3anna 9talhom beddam elbered hh,2
fare5 chkoun houwa,2
slouma m3alem dima m3ak,1
rabi yaatik ma tetmana,1
amin ye rab,1
lazim milieu diffensif kima alexis,0
rabi yb9i9 lina ya si slim el4ali wrabi ynsrek,1
temchich trahez kan kol wa7ed yetchad yemchi wilaya raj3oulo sela3to 3lach taèbou fi boulisya wel 9ararat 7ra9 rou7o alah later 7amlo 3dham kan mat boul 3lih 3la amthalo,2
mabrouk 3lihom mais,1
barak allah fik rabi yarzaqni bwald matlak,1
errjel tekseb w na tehseb ejmel heez welgred ynine pauvres types,2
iradi fi 5ouh,2
bon débarras,1
sadiki winek fil spotify,1
mala banana mdrr,2
brabi a5touna milfalsfa ezayda bech ywali chahid mahou wa7ed emasa5 bech tfasrou la7jar wlmolotof li tharbou bih lmotdahrin wakid rakm sma3tou anou esayed hatha mat sakta 9albia wta9rir etabib echar3i gal anou mahouch met3arath li ay 3onf allah yahdi la3bid gadach tlawej 3la 7ajat jifa,2
9adekech kadhéb w makech rajel ya3mbou kedhbek,2
reglena hand yehdiik,0
saif el eslem 5raj wel beji howa el 7al hh,0
ci slim hadha elli nentath rouh mennek wkan 3malt 3aks haidhai kif el3atrou welli nchallah mayajrach takedd rana beech n9ouloulk degage kif elli wrahou haidhai maya3nich annou ma3tinaich fik ethi9a w nchallah rabbi ma3ak,1
nes lkol walèt tam3a tlawèj 3al flous w hatha ili hlakha club ken tama3a el mehri w 4irou yansa club toul hayatou bon courage mr riahi w kolna m3ak,2
chkoun li derlek jaime,2
rabi m3ak w na7na lkoyl m3ak,1
yesser 7louwa nbravo non n acceptera plus moins que ce niveau,1
3omala ehebo enadfo roiahom laken layt3adouch cha3b fayk,2
slim riahi veux être président lool ma ya3refch illi echa3b ettounssi fahem w 3aref 7atta illi enta5bouh 9bal nedmou,2
invit wen3adi promo tawa wenkalmek,0
ma3netha ena nseb ness lkol normal yezzi blé bhema ya slim,2
ta7ia 3tira linasir alfou5ara,1
raja3 montasar raja3 elkazi,2
aime algeri,1
chkoun jé 3la 5ater avero,0
taw ijik nhar mat5afich yomhil wala yohmil,2
mchiti starti rou7ek 5ir,2
bravo slouma enti masoul brasmi,1
chma3neha louleya,1
haw 7atta si slim tla3 ta7an kbir,2
slouma ya m3allémm,1
macha lah lah ybarek,1
louled 5aliw si slim ye5dem w ba3ed mouda nit7asbou mch men taw tibdaw t8ardou ana kifkoum zeda clubsite fi dam ama el dha8et yesser 3lih,1
3lech ywa9fo fih il barnmj ya5i 3lé 9a3d y5arj fihom bisif mn dyarhom bech ycherko fih houma 7abo ycherko de plus il barnmj hetha 3wn barcha 3bed w 7al barcha méchkl w raj3 il barch nes 7o9o9hom il ma najmouch yraj3oha bil 9atha tous semplement dawltna le tar7m le t5ali chkoun yar7m msaybin il 7ajet il beha il feyda w chedin fil 7ajet itefha heka lwech win machin w 9a3din inwa5ro manech in9dmo w ma mchi fil 3afs ken izaweli,2
inchala rabi ma3 cpr,1
kodesse les arabs,2
haten baratli,0
nare nare 7otou like,1
omar wakhay,1
chouf a sidi linin yahki koul alih andou am kray wa kg chayd millions mouhib ti houma ili chadou fi nom ilhoukoumat bad mafihim wahid karl siassa,1
rabi 3ak sahbi,1
m3allem hakka bdet twalli efficace,1
svp djabou si slim,1
lézm yétwéf9ou si non lébléd témchi fi héwya,2
klemek dima shiih,1
bravo slim o nchalh mabrouq aalyyna joueur,1
zaboura chabeb,1
rabi yechfih slouma,1
nchallah rabi y3inek khouya wkan tekhdemha berjouliya wtkhaliha dima tkharaj f wsakh lfessad vraiment waktha chapeau wrabi ybareklek,1
flous 7aram yazantour wbrnameg meta3 9ilet 7ya,2
alah yarehameha,1
bravoo slouma,1
7lowa barcha il jam3ia tawa bil m3alem yahya,1
e7na nakrhou el7oussed ya jihen karmi,2
me3ake rabi,1
si slim rabbi m3ak a7na far7anin houni bel saf9a clubistia de montreal,1
barra tnayek,2
bravo et chapeau bas pour tous léquipe de omour gediya pour le travail qui vous présentez chaque semaine omour gediya min5rkom maygi chay,1
klem mahkol ahna masadkna ili lbled rakhet ama bsaraha nhebo yahmlo date le intikabet yeli yrbah saha lih nchala yfiko ala rwahom echaeb fad mettasisi,1
blehi e7chm zeda f tl w yezi ml klem zeyed ya masa5,2
insan tafeh w mayaswa chayy,2
zindiyéni éna kbiry rabi w enti hh,1
tii rouhh,2
mabrouk rabi mhak,1
alah la imardhou,1
bi kella amthelek wasel et rod belek mel l entourage mta3ek rahou samahni fel kelma i wassaklek fi some3tec,2
bravo jafour,1
mele5er e5dem w rabi y3inek weli y7rb ataquant yechri zok omou beflousou z3am ken fi leklem erajel meskin lil wenhar wra jam3eya w ba3ed yjiw 3bed nayeka w ysebouh 3ib raw adhouma jme3et esare9a mte3 jam3eya w howa ya3refhom sib zok omhom w cha3b lefri9i m3ak w ta7ya ca,2
ba3 rana fadina,2
machallah alihom des beautés rabbi m3ahom w yonsorhom nchallah,1
e nour chiba 7essib ro7ou 7arim soltan ma iji chay,2
hh tawa ntaj3ou il page tawa,2
ken nchedo wallah mangata3lo teremto becyleka plastique,2
bilahi 3andi sou2al,1
ma ymshy had lel manzah lyoum lkolha tnik swehliya f rades,2
kelmha s7i7,2
siyedett ra2iss 5ouk batall w zedo lbere7 ser9ouli lme3ze 3arouli rassii choufi 7all,2
dayeem rabbi,1
qui va juger qui pauvre mesquin,2
rabi m3ak wnchalh bitawfi9,1
binaje7 nchallah,1
kamel haka bravo,1
tahya el afrikii,1
in cha2 allah marbou7a,1
rabi m3ana nchllh zina ca,1
bravo slim riehi,1
sayeb 3lik w khali erjel tekhdem,2
tamthil hh,2
heka yfakrou irro2asa innaj7in ad3amoka ka ra2is,1
emchi 3addi li tbib 7kaya 5tira,1
